u^2,u^3,u^4
0.023797131173398038,-0.00041255711147056577,0.0013804502731343657
0.024266126109549733,0.006871733565235872,-0.004726196229796908
0.023458509845294476,-0.0016583886738248733,0.0031576801400361697
0.022760802981938562,-0.0045377399776271995,0.006353721512518269
0.022812768197195982,-0.004796103023590436,0.00610921466944468
0.02404748457042188,0.0006622350849825235,-0.00013001000767974016
0.02449332969871818,0.005622135041130409,-0.0051853455331084064
0.02418978556712692,0.0016585328511593074,-0.0015128320948944905
0.022966352827837263,-0.0033669752311526876,0.005427457266378167
0.024502399724216455,0.005967110475228012,-0.005265042436057993
0.024363814703465603,0.004340212407598609,-0.004440514688651735
0.0241104787569129,0.00098652667259755,-0.0005586951743033226
0.02336076340744393,-0.004590403534440968,0.004367552199032092
0.024500490952096134,0.005293411972482261,-0.005017307153923164
0.02390322349016253,-9.654777747087762e-05,0.0010211002257928571
-0.007093876523359263,-0.010423888769156378,0.004878482194648473
0.023585882089376425,-0.001315564763014314,0.002823527707358091
0.023113334790647276,-0.004922364194038971,0.005384653429350068
0.023058161933758647,-0.0030447157377638985,0.005215750713329645
0.022852144623603562,-0.005215199596410683,0.006371453631940555
0.02263179637429813,-0.004706563731505235,0.007104405605391962
0.023986904164025824,0.00025563877014609347,0.0005327541433206586
0.019768393696272372,0.004467257227795272,0.00016188874378107688
0.0244781904012853,0.004975445519051994,-0.004826554844885431
0.02454316618164397,0.006316977185817315,-0.005218006187674583
0.0225352537458472,-0.005239507238642225,0.007539469714945886
0.02317907315828641,-0.002688056372727945,0.004896442436265714
0.0237077585424731,-0.0009503470038946537,0.002371450765531955
0.022555852789896517,-0.0055834422603390456,0.007583209888100507
0.02464223526475976,0.005973555993764527,-0.0051956057179790745
0.022588119840140853,-0.004650952673353271,0.007381969776589159
0.023813684530136797,-0.000556373027303539,0.0017983812926979997
0.024285912459692464,0.007154030376710264,-0.004035624095568418
0.02331573978956258,-0.002304116176957364,0.0044660217312380585
0.024646027360751405,0.005770587636634791,-0.005132507423821949
0.02261371914714758,-0.004451753729632002,0.007380109047272483
0.024591144655011825,0.006639237801862306,-0.005043124548432678
0.022326618187520422,-0.005541404027667847,0.008579343109703872
0.023075713286753383,-0.005159013215866702,0.005779886837463019
-0.006566215115401017,-0.011279496767087156,0.006069463168687236
0.022698788071095235,-0.004149632214708674,0.007165917713480759
0.023455076977225542,-0.0018940177032098892,0.003919238538713539
0.024612138710049122,0.005516889175220037,-0.005039396445369107
0.02329516196113311,0.006945433108446077,-0.002363131104585133
-0.006287756796032592,-0.012144488396681353,0.007139050756903551
0.024700255190510247,0.006268364419680892,-0.005168764850817837
0.02280016797658272,-0.005612485016572645,0.0069934798143007244
0.02225241492516216,-0.00601506911802569,0.008926361762820129
0.023585373624785005,-0.001456057147769673,0.003253499075912661
0.022825475824663877,-0.003780351552009313,0.006790225384624908
0.024101719770802287,0.007250433345494646,-0.0032741231401394394
0.022513111957396963,-0.006023230695080018,0.008141387773546957
0.024637599352210427,0.006930822101177413,-0.004732895712106115
0.024759626676331314,0.006153763997135983,-0.005140918652673004
0.02219720750601343,-0.00566574990262321,0.009209536338989872
0.022976263113660352,-0.0033667267074512577,0.006281344387627699
0.022213358883137704,-0.006424481731158461,0.009297430080896639
0.024769206559013105,0.006594336188773918,-0.005037649339017262
0.023136841219819057,-0.0029188391693627997,0.005648487867263487
0.02198666103169398,-0.006389502447494833,0.010082167331375251
0.023294919551931033,-0.0024400548707613893,0.004893662323827083
0.022171389136127123,-0.005582001139850383,0.009409683211673549
-0.012603214245892993,-0.010273639664613851,0.000506282589181571
0.023081766928362016,0.006714020156349114,-0.0011076420075047928
0.024738146827986876,0.005963422775268803,-0.0051147608210672605
0.02224590727888783,-0.005316070397760211,0.00923973315812448
0.021908869910156614,-0.006834466652705355,0.01048187590142038
0.024850840921338904,0.0064971834428316924,-0.005052878523221705
0.022384919376116884,-0.0049379828752535776,0.00882388527614571
0.022475479692718223,-0.006224370939862801,0.00843768229089725
0.021751911179121775,-0.006694480904187831,0.011037825304086962
-0.011765121354117556,-0.010606475595472424,0.0013715988368753166
0.022556564956644452,-0.004499003788759798,0.008248090827569611
0.022743690708962292,-0.004018110501406658,0.007539141302974582
0.022933941062761653,-0.00350229532224763,0.006703681864060978
0.024847945912910233,0.0069075868423623885,-0.004786664994381924
0.022161781241784657,-0.006733450875838395,0.00971703926184128
0.02349914243210601,0.006992194089841814,-0.0014992628582868141
0.021619041799424223,-0.007226927946688184,0.011604597511167785
0.02161838494163728,-0.006804847640007377,0.011587693567946575
0.02484672279943277,0.006343629057496,-0.005077754301232213
0.02183930280779397,-0.00720770251300007,0.010935056031727794
0.024721428997449432,0.007216579261399283,-0.004252967698801359
0.02134074729173373,-0.0075981616187070205,0.012632176420688921
0.021841219798831284,-0.006175635169156829,0.011004792318940766
0.021670276037735716,-0.006590401035597192,0.011502069615013183
0.024944428712072402,0.006824371936055559,-0.004856181461301763
0.022045532037215373,-0.005702075323115951,0.010351377425622789
0.02151462927181894,-0.0076577519656267036,0.012105985610372664
0.022493699114263865,-0.0046373281369039895,0.008663497513831655
0.022266310497026178,-0.005187820419712996,0.009570452912188426
-0.010729895284533598,-0.010947959530085033,0.0024008788263939103
-0.005893550767037998,-0.013913168487967061,0.009153961305785998
0.021204031588771412,-0.008072657645706246,0.013191505897215332
0.021798598951998472,-0.007375500738449725,0.01115751601456127
-0.01301733897074179,-0.010568944226634397,-8.472723141998446e-05
0.024026909344277782,0.007288654828478486,-0.002458043484975089
0.02494785835024295,0.006687605011870543,-0.004933751652443375
0.022128236270238962,0.005978662421224004,-0.0001853242841632792
0.020949636526598276,-0.008145106101904172,0.013950260702196769
0.02092983371231003,-0.008423945077887763,0.014115871412297202
0.0214478725323845,-0.007929325277317155,0.012464089263288371
0.021966333628399115,-0.005840174740810959,0.0107491197085517
0.024950489279091884,0.007205133373773206,-0.004408233796244724
-0.006217966204654626,-0.01316211765847358,0.008120966728747262
0.020717752491472483,-0.00867998361503617,0.014790734504653154
0.02169683603084879,-0.006424335887642218,0.011718729722420806
0.021433614077070208,-0.006977343708121982,0.012575800561224254
0.021174657876368082,-0.007515304176529284,0.013357341796358746
-0.015336654268291297,-0.009714007841047671,-0.003253509464862203
-0.00961225338658897,-0.01123058407810382,0.0034761489521963522
-0.008465494903540765,-0.011463860890676757,0.0045683817446582125
0.021091309657307825,-0.008447709861923496,0.013693677592721455
-0.006694060822483567,-0.012489706298357198,0.007004902871798547
0.020878722852940405,-0.00812987037554493,0.014224802842830064
0.02318134650126641,0.0065992118668855545,-0.00020309891090405767
-0.007436816192274705,-0.011873386976703482,0.005770201690387479
0.025053403670885748,0.0071340933198118335,-0.004546403380784233
0.020739554888733167,-0.008927308246576266,0.014828886291214843
0.024024182653936355,0.007283658366125536,-0.0017034450567844027
0.024791536208122304,0.007565976914758997,-0.0031254998117090822
0.021346359035020412,-0.00710404509127652,0.012929389357868307
0.020423192444248645,-0.009331696579889494,0.01578908871590414
0.020110082855443943,-0.00960360876269573,0.016599979110868437
0.02147299015984276,0.005364548073965378,0.0005244359161040848
0.02103145944593412,-0.007719137245148831,0.013948441293498003
0.023743403768877305,0.007030166527007898,-0.0007452277657731404
0.024054754708419678,0.007257611489446565,-0.0011214208172209581
0.020722266131069433,-0.008307558338901061,0.014871602387333985
0.020187159240166005,-0.009599093374457586,0.016451713952876153
0.021046846728853232,-0.008593604303333887,0.01388143936266767
0.020128422478891253,-0.009468050504435008,0.01651039063437838
0.025056531409389963,0.007009108825679066,-0.004680924657388222
0.02041374722869993,-0.00888636409159784,0.01574867420943652
0.024936996198615034,0.007521770819870234,-0.0036215366222965163
0.02065827901153391,-0.009183151395677536,0.015185721847282526
0.020095232471504094,-0.009463988186902906,0.016646793794091657
0.020631390492494205,-0.008418942594083179,0.015163265003710428
-0.005335937793085761,-0.015493232329942958,0.011121813072018967
0.020259641994121155,-0.009743568624759459,0.016410258104794653
0.025105441955548168,0.007492762312139831,-0.0039120686961892194
0.02027119005913601,-0.009057432888595448,0.016208109640894617
0.019272303213092135,-0.010829798167816537,0.018831746400097073
0.01985843156479842,-0.010270709087846336,0.01753442611523859
0.019923766686002584,-0.009659883353615376,0.017152011895417287
0.016851469219837937,0.0017361383522816942,0.0015722069512002052
0.019536268276856044,-0.010654908127852357,0.018350330016369338
0.02519113817414872,0.007425997087620976,-0.0041303108470123
0.019323604584090052,-0.010857922275508006,0.018793745258216702
0.01960457034936177,-0.010206963410547954,0.01798535506975765
0.019382931532612686,-0.010596011383480765,0.018540466998502692
-0.005689679042539335,-0.014829258890139592,0.010114173097929252
0.020223702624396277,-0.009860527136942129,0.016561371590337003
0.019820181746383177,-0.009775023505491831,0.017405239814698194
0.024780499848498422,0.007652455579644989,-0.0023205129850269665
0.019794579196314336,-0.010481988122958027,0.017848472973755126
0.02518476804034222,0.007310638658435445,-0.004323146232317063
0.019415779074886626,-0.010429011363276761,0.018448379425114386
0.01933270139255703,-0.01110531551008718,0.019097378234273887
0.01903489028281434,-0.011032243868807398,0.01937473769388601
0.018421511459270207,-0.01200071868399301,0.020809421442559213
0.018698632211888278,-0.011559231370454677,0.02016037749015492
0.024603028128162317,0.0075812805612108704,-0.0016693376515097757
0.024507669894425158,0.007505444653355834,-0.0010928579077635362
0.018568149464067568,-0.012006737921057074,0.020791234348055344
-0.01188889401717248,-0.011371278202827738,0.001151711516124222
0.018778939862871134,-0.011813448961182731,0.020441491782876207
0.02524740346683428,0.007809279073057419,-0.0029845394198180033
0.01890937230492144,-0.011167945369483855,0.01961570117965192
-0.006110008006661777,-0.014288349142352148,0.00907368058786579
0.02436446939485898,0.007365729216789187,-0.0005634482628349437
0.01819095086116881,-0.012402901862702265,0.02143194357600366
0.025241765000425444,0.007876233447092014,-0.002460401113315336
0.02531782600706569,0.007762273639871573,-0.0033490356670120886
-0.004664854836278943,-0.016905362308475162,0.013056802486925468
0.019339873450828885,-0.011152430913461723,0.019145864083881865
0.01845826846248884,-0.011836534597458372,0.02063964130411939
0.025363477369602334,0.007696123924834972,-0.0036318164853372218
0.018873294261919922,-0.011796887371090591,0.020395037605016916
0.018033627506090628,-0.012452253593882067,0.02155291599801792
0.017641573618585794,-0.013013517808411701,0.02237674893517907
0.020907593098095784,0.004611215322552336,0.0015159799089988519
0.019224784779442724,0.0034744643181453673,0.0014767768985780988
0.01796592969246316,-0.01288756953387134,0.022333860901158527
0.018354380709920577,-0.012471648471014066,0.021641054064128435
-0.006670123180400532,-0.013889160986127433,0.00795841819354796
0.017271624581986233,-0.013545632899876288,0.023181648357081062
0.01789397838543219,-0.012597732663867326,0.021761151415677065
-0.005055609152385907,-0.016291460581200366,0.012032384456720483
0.025339271008075592,0.007589985780700604,-0.0038752729527342677
-0.010822157250182828,-0.011971256364415083,0.002365071435368987
0.017541186513195944,-0.013365205009942992,0.023059329656615824
-0.015960138290689728,-0.009894847793265214,-0.005288948030657862
0.024117260960010236,0.007121339999549075,1.5708238105102115e-05
0.017751123148018688,-0.013229898325896246,0.0229538282151723
0.01739076482648207,-0.01328491062485096,0.022756423390079578
0.022896829069111568,0.00613535791547289,0.0009313530964955638
0.016856974807090683,-0.014143659446420894,0.024154471220131635
0.01841655902636996,-0.012434120614909894,0.021568569757865703
0.01690897126301517,-0.013927391263244332,0.023666642781668256
0.016448734363410267,-0.014531954006064114,0.02453337618130451
0.017927664054969355,-0.01307760674618255,0.022735232205711175
0.025496914453071996,0.00800683131128845,-0.0025030948564118364
0.025139811139242175,0.007862055954212382,-0.0014325298775707744
0.01677228565078988,-0.014061235379228407,0.0238027202120567
0.02554027700713198,0.007986440344394092,-0.0027893828972275223
0.017133362949154685,-0.013968806457146082,0.024122820260442428
0.017391868687305925,-0.01374444030875073,0.023871445007684965
0.004599779901869132,-0.005094160136594721,-8.40793295954576e-05
